"frame_num","time_elapsed","bboxes"
"71","4.525055885314941","[[0.5476601719856262,0.3586362302303314,0.6262853145599365,0.4654424488544464],[0.32744601368904114,0.3075573444366455,0.4386821985244751,0.5035359263420105]]"
"72","4.525055885314941","[[0.5400887727737427,0.36024802923202515,0.6191407442092896,0.46854233741760254],[0.3220809996128082,0.30921700596809387,0.4332977831363678,0.5015497803688049]]"
"73","4.526080131530762","[[0.5281049013137817,0.3575713336467743,0.6080344915390015,0.4669691324234009],[0.3126458525657654,0.3111063838005066,0.42508208751678467,0.5036382675170898]]"
"74","8.720383644104004","[[0.5213857889175415,0.3575838804244995,0.6007657051086426,0.4664371609687805],[0.3061937391757965,0.3141419291496277,0.4194631278514862,0.5041675567626953]]"
"75","4.526080131530762","[[0.5167258977890015,0.36034706234931946,0.5962900519371033,0.4696733355522156],[0.30230093002319336,0.32096317410469055,0.4161621034145355,0.5078839063644409]]"
"76","6.622208118438721","[[0.5137044787406921,0.36280345916748047,0.593390166759491,0.47159600257873535],[0.3034038245677948,0.32725533843040466,0.41789841651916504,0.5167971849441528]]"
"77","15.015935897827148","[[0.512280285358429,0.36691322922706604,0.5914722084999084,0.475310355424881],[0.30351966619491577,0.3325149714946747,0.4203460216522217,0.5264390707015991]]"
"78","4.520959854125977","[[0.5092247724533081,0.3674096167087555,0.5880735516548157,0.47678282856941223],[0.3016520142555237,0.33695459365844727,0.41785135865211487,0.5336852669715881]]"
"79","4.524032115936279","[[0.5088289380073547,0.3656425476074219,0.5862661600112915,0.47317734360694885],[0.29662495851516724,0.3342905342578888,0.4158787429332733,0.5345398187637329]]"
"80","4.525055885314941","[[0.5072908997535706,0.36368757486343384,0.5831247568130493,0.469016969203949],[0.2946181297302246,0.32674893736839294,0.41669392585754395,0.5300416350364685]]"
"81","4.527103900909424","[[0.5071123838424683,0.3623383045196533,0.581753134727478,0.46602576971054077],[0.28975585103034973,0.3193637430667877,0.4144108295440674,0.52357417345047]]"
"82","6.623231887817383","[[0.5075163841247559,0.3606105148792267,0.5796158313751221,0.46103978157043457],[0.2857275605201721,0.31013065576553345,0.41175568103790283,0.5162726044654846]]"
"83","6.618112087249756","[[0.5072845220565796,0.3571156859397888,0.5780302286148071,0.4559122323989868],[0.2822790741920471,0.297934353351593,0.40462544560432434,0.5017825961112976]]"
"84","10.819583892822266","[[0.5096698999404907,0.35657384991645813,0.5805844664573669,0.4563075304031372],[0.2775610089302063,0.2840098738670349,0.4013809859752655,0.49033045768737793]]"
"85","8.71833610534668","[[0.5115693211555481,0.359520822763443,0.5820881724357605,0.4615415632724762],[0.27298036217689514,0.2723698318004608,0.40036818385124207,0.4843044877052307]]"
"86","6.610943794250488","[[0.5114883184432983,0.3637004494667053,0.5822407007217407,0.46664661169052124],[0.2641346752643585,0.2656314969062805,0.3963644802570343,0.48145827651023865]]"
"87","6.605823993682861","[[0.5143580436706543,0.3665615916252136,0.5836008787155151,0.4663165211677551],[0.25748252868652344,0.26061028242111206,0.3915054202079773,0.4789676368236542]]"
"88","6.605823993682861","[[0.5148099064826965,0.372040331363678,0.5834994912147522,0.4689462184906006],[0.2566560208797455,0.2580075263977051,0.39087215065956116,0.4789332151412964]]"
"89","4.50764799118042","[[0.5170599818229675,0.38010576367378235,0.5841913819313049,0.47415223717689514],[0.25407731533050537,0.25829386711120605,0.3930898904800415,0.4829580783843994]]"
"90","6.604800224304199","[[0.5205789804458618,0.38598379492759705,0.5859461426734924,0.47837457060813904],[0.25134724378585815,0.2559546232223511,0.3945012092590332,0.4850841164588928]]"
"91","4.50764799118042","[[0.5212936997413635,0.3880683481693268,0.5859304666519165,0.4800538122653961],[0.24747073650360107,0.25218063592910767,0.3926004469394684,0.48690328001976013]]"
"92","4.472832202911377","[[0.5243856310844421,0.38695234060287476,0.5885879397392273,0.48149263858795166],[0.24259842932224274,0.24905142188072205,0.38863733410835266,0.48944488167762756]]"
"93","6.94271993637085","[[0.5222865343093872,0.38573795557022095,0.5874582529067993,0.4847855269908905],[0.241097092628479,0.24759936332702637,0.3883110582828522,0.4918387234210968]]"
"94","4.894720077514648","[[0.5233612060546875,0.38601455092430115,0.5879007577896118,0.4862380623817444],[0.24002784490585327,0.2471841722726822,0.38749420642852783,0.4937629699707031]]"
"95","6.674431800842285","[[0.5263532996177673,0.3903726041316986,0.5882287621498108,0.48653891682624817],[0.24006736278533936,0.24677640199661255,0.3882574141025543,0.4938392639160156]]"
"96","6.607840061187744","[[0.5307367444038391,0.3913091719150543,0.5905617475509644,0.4852500557899475],[0.24253585934638977,0.2490038424730301,0.39304161071777344,0.4987313151359558]]"
"97","6.839295864105225","[[0.5378134846687317,0.39376747608184814,0.5955564379692078,0.48563846945762634],[0.24372906982898712,0.2500497102737427,0.3947239816188812,0.4994533061981201]]"
"98","5.97708797454834","[[0.5413791537284851,0.3896913230419159,0.6006269454956055,0.4856176972389221],[0.2445344626903534,0.2515363395214081,0.3964661657810211,0.5007420182228088]]"
