"frame_num","time_elapsed","bboxes"
"98","22.48908805847168","[[0.2558313012123108,0.2494710087776184,0.3832120895385742,0.5110429525375366],[0.5476099252700806,0.38796520233154297,0.5941321849822998,0.4936946630477905]]"
"99","20.66227149963379","[[0.2574249505996704,0.251537024974823,0.38424450159072876,0.5043102502822876],[0.5484915971755981,0.3850943446159363,0.5954911112785339,0.4933318495750427]]"
"100","22.934528350830078","[[0.26072627305984497,0.245685413479805,0.38554027676582336,0.5007738471031189],[0.5510402917861938,0.37738731503486633,0.596806526184082,0.48641639947891235]]"
"101","18.415775299072266","[[0.26295503973960876,0.23300926387310028,0.3904670476913452,0.5001691579818726],[0.552804172039032,0.37151822447776794,0.5978343486785889,0.4769105613231659]]"
"102","21.824512481689453","[[0.2650185227394104,0.2284289002418518,0.3906129002571106,0.49036625027656555],[0.5564482808113098,0.36059048771858215,0.6008251309394836,0.4627281427383423]]"
"103","20.331552505493164","[[0.27026018500328064,0.23104527592658997,0.3922843337059021,0.4822377562522888],[0.5538839101791382,0.35286781191825867,0.5983794927597046,0.4540357291698456]]"
"104","34.180030822753906","[[0.26960307359695435,0.22386837005615234,0.3826245665550232,0.48183923959732056],[0.5516717433929443,0.3414551019668579,0.5968098044395447,0.4489803612232208]]"
"105","23.971839904785156","[[0.5517653822898865,0.33993497490882874,0.5964728593826294,0.4481867849826813],[0.27105027437210083,0.21338173747062683,0.3846626579761505,0.4815235435962677]]"
"106","23.46086311340332","[[0.27149397134780884,0.21393078565597534,0.3864845633506775,0.4758366346359253],[0.55166095495224,0.33759069442749023,0.5967026948928833,0.4468747675418854]]"
"107","24.434528350830078","[[0.27269747853279114,0.2198638916015625,0.39607831835746765,0.4661998748779297],[0.5518762469291687,0.33817997574806213,0.596122145652771,0.4458828568458557]]"
"108","24.413183212280273","[[0.27082887291908264,0.21158282458782196,0.3957994878292084,0.46908366680145264],[0.5514806509017944,0.33897697925567627,0.5968640446662903,0.44842827320098877]]"
"109","33.04460906982422","[[0.2736518383026123,0.19792939722537994,0.3855050504207611,0.4817538559436798],[0.5509762763977051,0.33932751417160034,0.5961794257164001,0.4479736089706421]]"
"110","31.022079467773438","[[0.27249613404273987,0.20414254069328308,0.3982877731323242,0.4694920778274536],[0.548958957195282,0.3348810076713562,0.5950990915298462,0.4486599266529083]]"
"111","30.279552459716797","[[0.27348655462265015,0.19975042343139648,0.4030636250972748,0.46810540556907654],[0.5485897064208984,0.33769357204437256,0.5935134291648865,0.4422791302204132]]"
"112","26.21027183532715","[[0.26993492245674133,0.18573279678821564,0.4029330313205719,0.4726909101009369],[0.5465095043182373,0.33677372336387634,0.5913857221603394,0.4452584385871887]]"
"113","23.371776580810547","[[0.27167168259620667,0.17818588018417358,0.4046838879585266,0.4793108403682709],[0.5447627305984497,0.3364095389842987,0.5892248153686523,0.44709789752960205]]"
"114","21.98031997680664","[[0.2705408036708832,0.1831953376531601,0.40267640352249146,0.4788075387477875],[0.5430337190628052,0.33443373441696167,0.5891273021697998,0.4482734799385071]]"
"115","21.584896087646484","[[0.26910653710365295,0.18030188977718353,0.4027341902256012,0.48203814029693604],[0.5400071144104004,0.33793365955352783,0.586499035358429,0.4467387795448303]]"
"116","29.334495544433594","[[0.2635415196418762,0.18160191178321838,0.4012158513069153,0.4775654971599579],[0.5394904613494873,0.3346542716026306,0.585814893245697,0.44345343112945557]]"
"117","30.81113624572754","[[0.26236313581466675,0.18008661270141602,0.40073472261428833,0.4762755334377289],[0.5364723205566406,0.3322082757949829,0.5869561433792114,0.44983774423599243]]"
"118","30.478208541870117","[[0.26054638624191284,0.17292934656143188,0.3996679186820984,0.4848178029060364],[0.5361180305480957,0.3396703600883484,0.5842780470848083,0.44835835695266724]]"
"119","26.793983459472656","[[0.25826558470726013,0.17275628447532654,0.3998431861400604,0.48974892497062683],[0.5366795063018799,0.3454197645187378,0.5831446647644043,0.45187726616859436]]"
"120","22.34681510925293","[[0.2538272738456726,0.1691102832555771,0.39777296781539917,0.49292024970054626],[0.5362175703048706,0.341373473405838,0.5839812755584717,0.45234593749046326]]"
"121","28.815359115600586","[[0.25496482849121094,0.16690108180046082,0.3977273106575012,0.4879657030105591],[0.5360713601112366,0.3511713445186615,0.5818472504615784,0.4542337954044342]]"
"122","26.13363265991211","[[0.25676530599594116,0.17117519676685333,0.3996131122112274,0.48300793766975403],[0.5379242897033691,0.3530287742614746,0.5841275453567505,0.4554532766342163]]"
"123","21.2674560546875","[[0.25657919049263,0.16828790307044983,0.3962942063808441,0.48614299297332764],[0.5410405397415161,0.35044974088668823,0.5877426266670227,0.4590767025947571]]"
"124","24.704959869384766","[[0.2562331259250641,0.16101981699466705,0.39640554785728455,0.48998406529426575],[0.5426355004310608,0.34666189551353455,0.5914045572280884,0.464259535074234]]"
"125","23.648256301879883","[[0.25142902135849,0.15413472056388855,0.39407879114151,0.48729440569877625],[0.5432188510894775,0.3463539183139801,0.5928031206130981,0.4641472101211548]]"
"126","27.101184844970703","[[0.24708926677703857,0.14945316314697266,0.395466148853302,0.4785677492618561],[0.5433561205863953,0.3518126308917999,0.5926186442375183,0.4611832797527313]]"
